qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
IPMCLH_00060	MF	0016787	hydrolase activity	0.996247730246	0.449627329192	3	40
IPMCLH_00065	MF	0016757	glycosyltransferase activity	5.33476929601	0.640070175267	1	36
IPMCLH_00070	MF	0016757	glycosyltransferase activity	3.13719582782	0.561880141391	1	9
IPMCLH_00075	MF	0016757	glycosyltransferase activity	5.46512460343	0.644142838515	1	62
IPMCLH_00075	BP	0045492	xylan biosynthetic process	0.591850953481	0.416405046109	1	3
IPMCLH_00075	MF	0016787	hydrolase activity	0.65701163782	0.422393681396	4	17
IPMCLH_00080	MF	0035251	UDP-glucosyltransferase activity	9.70471710166	0.757032774451	1	72
IPMCLH_00080	BP	0006486	protein glycosylation	7.63774788524	0.705981627008	1	72
IPMCLH_00080	CC	0016020	membrane	0.0190317676269	0.324731163674	1	2
IPMCLH_00080	MF	0000166	nucleotide binding	2.40771066065	0.530003928432	6	72
IPMCLH_00085	MF	0016740	transferase activity	2.34337266831	0.526973299568	1	3
IPMCLH_00090	MF	0016757	glycosyltransferase activity	5.46479152758	0.644132494566	1	12
IPMCLH_00090	CC	0005737	cytoplasm	1.37967011077	0.47525098983	1	11
IPMCLH_00095	MF	0016757	glycosyltransferase activity	5.46519701929	0.644145087408	1	99
IPMCLH_00095	BP	0045492	xylan biosynthetic process	0.376520299359	0.393796534906	1	3
IPMCLH_00095	MF	0016787	hydrolase activity	0.564346620543	0.413778606403	4	24
IPMCLH_00100	MF	0008374	O-acyltransferase activity	8.39170901603	0.72532184543	1	62
IPMCLH_00100	CC	0005829	cytosol	3.4743616778	0.575347568301	1	61
IPMCLH_00100	MF	0016407	acetyltransferase activity	0.299906943808	0.384216979901	8	3
IPMCLH_00105	MF	0016757	glycosyltransferase activity	5.36204512767	0.640926429521	1	98
IPMCLH_00105	BP	0006486	protein glycosylation	0.0752922712472	0.344542062778	1	1
IPMCLH_00105	MF	0000166	nucleotide binding	0.0237350076057	0.327069758934	7	1
IPMCLH_00105	MF	0046872	metal ion binding	0.0235442884313	0.326979703202	9	1
IPMCLH_00110	MF	0016746	acyltransferase activity	3.09521432458	0.560153571934	1	14
IPMCLH_00110	CC	0005829	cytosol	0.274404451139	0.380761028257	1	1
IPMCLH_00120	MF	0004527	exonuclease activity	7.0491298515	0.690208867115	1	33
IPMCLH_00120	BP	0006302	double-strand break repair	5.39358068594	0.641913696853	1	22
IPMCLH_00120	BP	0006310	DNA recombination	3.66793862198	0.582785052969	2	21
IPMCLH_00120	MF	0016887	ATP hydrolysis activity	3.13070355769	0.561613892841	4	22
IPMCLH_00125	MF	0004529	DNA exonuclease activity	9.16530918943	0.744282279276	1	81
IPMCLH_00125	BP	0006260	DNA replication	5.99526951046	0.66022567685	1	81
IPMCLH_00125	MF	0008408	3'-5' exonuclease activity	7.99331976912	0.715216114696	2	81
IPMCLH_00125	BP	0006310	DNA recombination	5.67878547588	0.650714539202	2	81
IPMCLH_00125	BP	0006281	DNA repair	5.22978863337	0.636753975957	3	81
IPMCLH_00125	MF	0004519	endonuclease activity	5.84624461523	0.655779206266	5	81
IPMCLH_00125	MF	0003677	DNA binding	3.20628448309	0.564696584609	10	81
IPMCLH_00135	MF	0004222	metalloendopeptidase activity	7.33754550384	0.698016368029	1	97
IPMCLH_00135	CC	0005576	extracellular region	5.39877855892	0.642076146621	1	97
IPMCLH_00135	BP	0006508	proteolysis	1.91895743553	0.505840389707	1	50
IPMCLH_00135	CC	0016020	membrane	0.92104895121	0.444050320704	2	97
IPMCLH_00135	CC	0009986	cell surface	0.0674724988109	0.342416380942	3	1
IPMCLH_00135	MF	0008270	zinc ion binding	5.07383982255	0.631765693604	4	97
IPMCLH_00150	MF	0016887	ATP hydrolysis activity	4.60074233393	0.616144432694	1	100
IPMCLH_00150	MF	0005524	ATP binding	3.05185810924	0.558358129362	7	100
IPMCLH_00150	MF	0004845	uracil phosphoribosyltransferase activity	0.178693102463	0.366079099268	25	1
IPMCLH_00155	MF	0140359	ABC-type transporter activity	6.73882063226	0.681628142944	1	99
IPMCLH_00155	BP	0055085	transmembrane transport	2.69877124321	0.543233649767	1	99
IPMCLH_00155	CC	0016020	membrane	0.910567298691	0.443255139858	1	99
IPMCLH_00155	MF	0016887	ATP hydrolysis activity	4.51221013757	0.613133310164	4	98
IPMCLH_00155	MF	0005524	ATP binding	3.05187303712	0.558358749734	13	100
IPMCLH_00160	MF	0140359	ABC-type transporter activity	6.73940000671	0.681644345915	1	99
IPMCLH_00160	BP	0055085	transmembrane transport	2.6990032718	0.543243903589	1	99
IPMCLH_00160	CC	0016020	membrane	0.910645585301	0.443261095913	1	99
IPMCLH_00160	MF	0016887	ATP hydrolysis activity	4.54882202826	0.614382089851	4	99
IPMCLH_00160	MF	0005524	ATP binding	3.05186975161	0.558358613195	13	100
IPMCLH_00165	MF	0004363	glutathione synthase activity	11.883394747	0.805237797562	1	95
IPMCLH_00165	BP	0006750	glutathione biosynthetic process	10.2166461629	0.768809857382	1	97
IPMCLH_00165	MF	0004357	glutamate-cysteine ligase activity	11.3485143901	0.793843315223	3	97
IPMCLH_00165	MF	0005524	ATP binding	2.96314541959	0.554644220592	7	97
IPMCLH_00165	MF	0046872	metal ion binding	2.40441552539	0.529849702861	18	97
IPMCLH_00165	MF	0008716	D-alanine-D-alanine ligase activity	0.0969765510902	0.349916816625	26	1
IPMCLH_00175	CC	0016020	membrane	0.920997542244	0.444046431684	1	16
IPMCLH_00180	MF	0016747	acyltransferase activity, transferring groups other than amino-acyl groups	5.63064793422	0.64924488187	1	98
IPMCLH_00185	MF	0008184	glycogen phosphorylase activity	11.4365321536	0.795736520898	1	98
IPMCLH_00185	BP	0005980	glycogen catabolic process	10.9351098332	0.784851390727	1	98
IPMCLH_00185	CC	0005737	cytoplasm	1.50641880182	0.482913040644	1	98
IPMCLH_00185	MF	0102250	linear malto-oligosaccharide phosphorylase activity	10.0683807955	0.765429937216	3	81
IPMCLH_00185	MF	0102499	SHG alpha-glucan phosphorylase activity	10.0672966306	0.765405130811	4	81
IPMCLH_00185	MF	0030170	pyridoxal phosphate binding	6.41089921173	0.67234282193	6	98
IPMCLH_00190	MF	0009011	starch synthase activity	12.4624400176	0.817287671904	1	97
IPMCLH_00190	BP	0005978	glycogen biosynthetic process	9.82999032008	0.759942879261	1	97
IPMCLH_00190	MF	0004373	glycogen (starch) synthase activity	11.8670456299	0.804893360308	2	97
IPMCLH_00190	MF	0033201	alpha-1,4-glucan synthase activity	10.0248423031	0.764432695454	3	76
IPMCLH_00195	MF	0008878	glucose-1-phosphate adenylyltransferase activity	11.8374846031	0.804269976466	1	98
IPMCLH_00195	BP	0005978	glycogen biosynthetic process	9.8286790876	0.759912515591	1	98
IPMCLH_00200	MF	0008878	glucose-1-phosphate adenylyltransferase activity	12.0698497393	0.809149328325	1	100
IPMCLH_00200	BP	0005978	glycogen biosynthetic process	10.0216121668	0.764358623522	1	100
IPMCLH_00200	MF	0005524	ATP binding	3.0518632162	0.558358341597	5	100
IPMCLH_00205	MF	0003844	1,4-alpha-glucan branching enzyme activity	11.6567722027	0.800442064606	1	99
IPMCLH_00205	BP	0005978	glycogen biosynthetic process	9.92778125905	0.762201704254	1	99
IPMCLH_00205	MF	0102752	1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis)	9.88460778574	0.761205839317	2	79
IPMCLH_00205	MF	0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	6.15876144598	0.665040691452	4	98
IPMCLH_00205	MF	0043169	cation binding	2.43559879527	0.531305001764	7	99
IPMCLH_00210	MF	0051060	pullulanase activity	11.3994446838	0.794939684487	1	77
IPMCLH_00210	BP	0005975	carbohydrate metabolic process	4.08483342183	0.598163296557	1	97
IPMCLH_00210	MF	0030246	carbohydrate binding	6.9161642325	0.68655568892	2	96
IPMCLH_00215	BP	0007059	chromosome segregation	7.55482757189	0.703797396498	1	95
IPMCLH_00215	MF	0016887	ATP hydrolysis activity	4.43272917463	0.610404770159	1	95
IPMCLH_00215	CC	0005886	plasma membrane	2.45667563082	0.532283370639	1	95
IPMCLH_00215	BP	0051301	cell division	2.70066541475	0.543317344227	4	43
IPMCLH_00215	MF	0003677	DNA binding	3.11493830088	0.560966206892	7	96
IPMCLH_00215	MF	0005524	ATP binding	2.96488352619	0.554717515342	8	96
IPMCLH_00220	MF	0004324	ferredoxin-NADP+ reductase activity	12.3203556965	0.814357288738	1	99
IPMCLH_00220	BP	0045454	cell redox homeostasis	4.82579927458	0.623671031816	1	53
IPMCLH_00220	CC	0016020	membrane	0.261973854705	0.379018270013	1	30
IPMCLH_00220	BP	0098869	cellular oxidant detoxification	3.89468042146	0.591251396983	2	53
IPMCLH_00220	MF	0050661	NADP binding	7.24319424852	0.695479418687	5	99
IPMCLH_00220	MF	0050660	flavin adenine dinucleotide binding	6.14970366088	0.664775614657	6	99
IPMCLH_00220	MF	0004791	thioredoxin-disulfide reductase (NADPH) activity	5.88405478895	0.656912666549	7	53
IPMCLH_00220	MF	0004497	monooxygenase activity	0.204132940158	0.370302918705	27	3
IPMCLH_00225	MF	0052906	tRNA (guanine(37)-N1)-methyltransferase activity	11.4296025594	0.795587734562	1	98
IPMCLH_00225	BP	0006400	tRNA modification	6.32803487686	0.669959103145	1	98
IPMCLH_00225	CC	0005737	cytoplasm	1.50677830259	0.482934304287	1	98
IPMCLH_00225	BP	0032259	methylation	5.07468329113	0.631792877963	4	100
IPMCLH_00230	MF	0043022	ribosome binding	8.0007982516	0.715408107505	1	99
IPMCLH_00230	BP	0042274	ribosomal small subunit biogenesis	7.91946077789	0.713315110292	1	99
IPMCLH_00230	CC	0005840	ribosome	3.35531758349	0.570670477357	1	99
IPMCLH_00230	BP	0006364	rRNA processing	6.36334421747	0.670976726903	2	99
IPMCLH_00230	CC	0005737	cytoplasm	1.53613665331	0.484662303017	6	99
IPMCLH_00245	BP	0000160	phosphorelay signal transduction system	5.24349406122	0.637188789333	1	98
IPMCLH_00245	MF	0003677	DNA binding	3.20627887746	0.56469635733	1	98
IPMCLH_00245	MF	0008984	protein-glutamate methylesterase activity	0.113365594516	0.353588560664	5	1
IPMCLH_00245	BP	0006355	regulation of DNA-templated transcription	3.43550058103	0.573829701389	6	98
IPMCLH_00250	MF	0046983	protein dimerization activity	6.94341806115	0.687307319219	1	30
IPMCLH_00250	BP	0000160	phosphorelay signal transduction system	5.24335520722	0.637184386954	1	30
IPMCLH_00250	CC	0005886	plasma membrane	2.5496946592	0.536551923623	1	30
IPMCLH_00250	MF	0000155	phosphorelay sensor kinase activity	6.71913336725	0.681077148014	2	30
IPMCLH_00250	MF	0005524	ATP binding	3.05174317089	0.558353352711	12	30
IPMCLH_00255	CC	0016020	membrane	0.920965159124	0.444043981888	1	22
IPMCLH_00260	MF	0005249	voltage-gated potassium channel activity	9.95244818597	0.762769714348	1	21
IPMCLH_00260	BP	0071805	potassium ion transmembrane transport	7.9644316586	0.714473634139	1	21
IPMCLH_00260	CC	0016020	membrane	0.920945798594	0.444042517236	1	21
IPMCLH_00265	MF	0004674	protein serine/threonine kinase activity	6.50108284534	0.674919650575	1	98
IPMCLH_00265	CC	0005886	plasma membrane	2.48233433606	0.533468778684	1	97
IPMCLH_00265	BP	0006260	DNA replication	1.34719025859	0.473231498865	1	17
IPMCLH_00265	MF	0005524	ATP binding	2.97111923995	0.554980294431	7	97
IPMCLH_00265	MF	0106310	protein serine kinase activity	1.58253767856	0.487360080966	21	15
IPMCLH_00270	MF	0004722	protein serine/threonine phosphatase activity	9.37544043312	0.749292831329	1	71
IPMCLH_00270	CC	0016020	membrane	0.0166613331696	0.323442239825	1	3
IPMCLH_00270	MF	0046872	metal ion binding	0.0371178016206	0.332674204122	10	1
IPMCLH_00275	MF	0008649	rRNA methyltransferase activity	8.29853506215	0.722980225037	1	99
IPMCLH_00275	BP	0031167	rRNA methylation	7.8357745628	0.711150425684	1	99
IPMCLH_00275	CC	0005737	cytoplasm	1.52253035234	0.483863523965	1	99
IPMCLH_00275	MF	0003723	RNA binding	3.35275115385	0.570568739581	9	99
IPMCLH_00275	BP	0006355	regulation of DNA-templated transcription	3.40505591393	0.572634562973	17	99
IPMCLH_00280	MF	0004479	methionyl-tRNA formyltransferase activity	11.4588270787	0.796214912952	1	100
IPMCLH_00280	BP	0071951	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA	11.11153157	0.788709157507	1	100
IPMCLH_00280	BP	0006413	translational initiation	7.9058776681	0.7129645406	3	100
IPMCLH_00285	BP	0006268	DNA unwinding involved in DNA replication	9.6764752755	0.756374125108	1	99
IPMCLH_00285	CC	1990077	primosome complex	9.53121891068	0.752971200885	1	100
IPMCLH_00285	MF	0003678	DNA helicase activity	7.75586597222	0.709072640676	1	100
IPMCLH_00285	BP	0006269	DNA replication, synthesis of primer	9.39956908882	0.749864566292	2	100
IPMCLH_00285	MF	0008270	zinc ion binding	5.02682539762	0.630246864416	5	99
IPMCLH_00285	MF	0003677	DNA binding	3.20633841136	0.564698771113	9	100
IPMCLH_00285	MF	0005524	ATP binding	3.05188065284	0.558359066227	10	100
IPMCLH_00285	MF	0016787	hydrolase activity	2.25368717426	0.522678386182	24	100
IPMCLH_00290	MF	0003899	DNA-directed 5'-3' RNA polymerase activity	7.72052415467	0.708150269022	1	96
IPMCLH_00290	CC	0000428	DNA-directed RNA polymerase complex	7.20102436808	0.694340199149	1	100
IPMCLH_00290	BP	0006351	DNA-templated transcription	5.34895167971	0.640515667028	1	96
IPMCLH_00290	MF	0003677	DNA binding	3.08841625514	0.55987288932	8	96
IPMCLH_00295	MF	0004385	guanylate kinase activity	11.5141603193	0.797400215729	1	99
IPMCLH_00295	BP	0046710	GDP metabolic process	11.1665336949	0.789905602349	1	99
IPMCLH_00295	CC	0005737	cytoplasm	1.50546650918	0.482856702461	1	98
IPMCLH_00295	BP	0046037	GMP metabolic process	9.29104475307	0.74728724357	2	99
IPMCLH_00295	MF	0005524	ATP binding	3.0222285788	0.557123782588	7	99
IPMCLH_00300	BP	0006614	SRP-dependent cotranslational protein targeting to membrane	8.66508858048	0.732118306985	1	100
IPMCLH_00300	MF	0003924	GTPase activity	6.63044308924	0.678584871141	1	100
IPMCLH_00300	CC	0005886	plasma membrane	2.54979131101	0.536556318011	1	100
IPMCLH_00300	MF	0005525	GTP binding	5.98811785015	0.660013563152	2	100
IPMCLH_00300	CC	0005737	cytoplasm	1.53616087448	0.484663721797	3	100
IPMCLH_00300	MF	0016887	ATP hydrolysis activity	4.60074345662	0.616144470694	5	100
IPMCLH_00300	BP	0051301	cell division	0.70599273397	0.426701938714	20	11
IPMCLH_00305	MF	0016791	phosphatase activity	6.46060311094	0.6737652433	1	45
IPMCLH_00305	CC	0005829	cytosol	0.123569604366	0.355741384304	1	3
IPMCLH_00305	MF	0000287	magnesium ion binding	0.193704202077	0.36860519103	8	3
IPMCLH_00310	MF	0016791	phosphatase activity	5.96068967792	0.659198884212	1	24
IPMCLH_00315	MF	0003700	DNA-binding transcription factor activity	4.55654344988	0.614644814145	1	23
IPMCLH_00315	BP	0006355	regulation of DNA-templated transcription	3.4350011443	0.57381013828	1	23
IPMCLH_00320	MF	0016887	ATP hydrolysis activity	4.51829803707	0.613341310015	1	98
IPMCLH_00320	MF	0005524	ATP binding	3.02504984891	0.557241574729	7	99
IPMCLH_00325	CC	0016020	membrane	0.920969701855	0.44404432555	1	22
IPMCLH_00325	MF	0005524	ATP binding	0.38636438844	0.394953730427	1	3
IPMCLH_00330	BP	0015833	peptide transport	8.00325883775	0.715471257766	1	99
IPMCLH_00330	MF	0016887	ATP hydrolysis activity	4.55594884987	0.614624590569	1	99
IPMCLH_00330	CC	0016020	membrane	0.912072330202	0.44336959804	1	99
IPMCLH_00330	BP	0015031	protein transport	5.39590548569	0.641986363779	3	99
IPMCLH_00330	MF	0005524	ATP binding	3.05185162855	0.558357860037	7	100
IPMCLH_00335	BP	0015833	peptide transport	8.00363155745	0.715480822667	1	99
IPMCLH_00335	MF	0016887	ATP hydrolysis activity	4.55616102492	0.614631807233	1	99
IPMCLH_00335	CC	0005886	plasma membrane	0.0496560968736	0.337055856914	1	2
IPMCLH_00335	MF	0005524	ATP binding	3.05185929436	0.558358178613	7	100
IPMCLH_00335	BP	0015031	protein transport	0.106116142523	0.351999586441	7	2
IPMCLH_00335	BP	0055085	transmembrane transport	0.0265809457944	0.328372920044	13	1
IPMCLH_00335	MF	0022857	transmembrane transporter activity	0.0317381366366	0.330567671025	25	1
IPMCLH_00340	BP	0015833	peptide transport	8.08192939458	0.717485223455	1	99
IPMCLH_00340	CC	0005886	plasma membrane	2.54978550803	0.536556054174	1	99
IPMCLH_00340	BP	0015031	protein transport	5.44894624043	0.643640041224	3	99
IPMCLH_00340	BP	0055085	transmembrane transport	2.72980417889	0.5446011686	10	99
IPMCLH_00345	BP	0055085	transmembrane transport	2.72981918615	0.544601828035	1	99
IPMCLH_00345	CC	0005886	plasma membrane	2.54979952563	0.536556691495	1	99
IPMCLH_00350	CC	0043190	ATP-binding cassette (ABC) transporter complex	6.71378944429	0.680927446375	1	100
IPMCLH_00350	BP	0055085	transmembrane transport	2.72982487901	0.544602078184	1	100
IPMCLH_00350	MF	0005524	ATP binding	0.732192059862	0.428945058195	1	24
IPMCLH_00350	CC	0042597	periplasmic space	6.4277977825	0.672827040246	3	100
IPMCLH_00350	BP	0015833	peptide transport	0.396968453869	0.396183888153	6	5
IPMCLH_00350	BP	0015031	protein transport	0.0518305074422	0.337756688606	9	1
IPMCLH_00350	CC	0030313	cell envelope	0.235202374623	0.37511861311	13	4
IPMCLH_00350	MF	1904680	peptide transmembrane transporter activity	0.388537954672	0.395207244129	14	4
IPMCLH_00355	CC	0043190	ATP-binding cassette (ABC) transporter complex	6.71379055943	0.68092747762	1	100
IPMCLH_00355	BP	0055085	transmembrane transport	2.72982533243	0.544602098108	1	100
IPMCLH_00355	MF	0005524	ATP binding	0.893168908611	0.441925055391	1	30
IPMCLH_00355	CC	0042597	periplasmic space	6.42779885013	0.672827070818	3	100
IPMCLH_00355	BP	0015833	peptide transport	0.286839507254	0.382465344499	6	3
IPMCLH_00355	CC	0030313	cell envelope	0.264757895198	0.37941212281	13	4
IPMCLH_00355	MF	1904680	peptide transmembrane transporter activity	0.34817397994	0.390377102811	16	3
IPMCLH_00360	MF	0016407	acetyltransferase activity	7.51388453678	0.702714482455	1	96
IPMCLH_00365	MF	0009982	pseudouridine synthase activity	8.51883382591	0.728495840358	1	97
IPMCLH_00365	BP	0001522	pseudouridine synthesis	8.0487477143	0.716636973347	1	97
IPMCLH_00365	MF	0140098	catalytic activity, acting on RNA	4.53299397753	0.613842836482	4	97
IPMCLH_00365	BP	0006396	RNA processing	4.40449575481	0.609429650967	4	97
IPMCLH_00365	MF	0003723	RNA binding	3.29334659029	0.568202861269	6	97
IPMCLH_00365	MF	0016829	lyase activity	0.0614622758285	0.340697383513	11	1
IPMCLH_00365	BP	0016072	rRNA metabolic process	0.055194624076	0.338812614488	24	1
IPMCLH_00365	BP	0042254	ribosome biogenesis	0.0502352247773	0.337243989513	25	1
IPMCLH_00370	MF	0003951	NAD+ kinase activity	10.9835128125	0.785912884249	1	98
IPMCLH_00370	BP	0006741	NADP biosynthetic process	10.7302524457	0.780332569873	1	98
IPMCLH_00370	CC	0005737	cytoplasm	1.50686756978	0.482939583843	1	98
IPMCLH_00370	MF	0051287	NAD binding	6.6319160532	0.678626398408	2	98
IPMCLH_00370	BP	0019674	NAD metabolic process	7.85672262074	0.7116933627	5	98
IPMCLH_00370	MF	0005524	ATP binding	2.99366245489	0.555927994624	6	98
IPMCLH_00370	MF	0046872	metal ion binding	2.42917827681	0.531006126248	17	98
IPMCLH_00375	BP	0015969	guanosine tetraphosphate metabolic process	10.5962608591	0.77735356398	1	99
IPMCLH_00375	MF	0008728	GTP diphosphokinase activity	3.79046389025	0.587391531208	1	29
IPMCLH_00375	MF	0016301	kinase activity	2.92652534125	0.553094949286	2	67
IPMCLH_00375	BP	0034036	purine ribonucleoside bisphosphate biosynthetic process	10.4552566129	0.774198235759	3	86
IPMCLH_00375	BP	0009152	purine ribonucleotide biosynthetic process	4.98287958284	0.628820732999	12	86
IPMCLH_00380	MF	0004016	adenylate cyclase activity	8.77410613122	0.734798628838	1	8
IPMCLH_00380	MF	0016787	hydrolase activity	0.224694568314	0.373527643949	6	1
IPMCLH_00385	MF	0004749	ribose phosphate diphosphokinase activity	11.1936793123	0.790495006858	1	99
IPMCLH_00385	BP	0006015	5-phosphoribose 1-diphosphate biosynthetic process	10.6271389719	0.778041732821	1	99
IPMCLH_00385	CC	0005737	cytoplasm	1.52161489608	0.483809652779	1	99
IPMCLH_00385	BP	0009156	ribonucleoside monophosphate biosynthetic process	6.53302082615	0.675827928616	3	99
IPMCLH_00385	MF	0000287	magnesium ion binding	5.61493963761	0.648763943152	3	99
IPMCLH_00385	MF	0016301	kinase activity	4.30114735835	0.605833295738	4	99
IPMCLH_00385	MF	0005524	ATP binding	3.02296066127	0.557154353379	6	99
IPMCLH_00385	BP	0009165	nucleotide biosynthetic process	4.93902681917	0.627391338572	8	99
IPMCLH_00390	BP	0016226	iron-sulfur cluster assembly	8.10083886959	0.717967842835	1	98
IPMCLH_00390	MF	0051536	iron-sulfur cluster binding	5.31379531188	0.639410261438	1	98
IPMCLH_00390	MF	0031071	cysteine desulfurase activity	4.83018690687	0.623816003618	3	45
IPMCLH_00390	MF	0046872	metal ion binding	2.45396600579	0.532157827869	6	98
IPMCLH_00390	MF	0008483	transaminase activity	1.0442454589	0.453077453745	11	15
IPMCLH_00390	MF	0009000	selenocysteine lyase activity	0.817552038856	0.435987784418	14	5
IPMCLH_00400	BP	0051775	response to redox state	12.9200621864	0.826613965974	1	100
IPMCLH_00400	MF	0003700	DNA-binding transcription factor activity	4.55720449871	0.614667296234	1	100
IPMCLH_00400	CC	0005737	cytoplasm	1.5361428332	0.484662665012	1	100
IPMCLH_00400	BP	0045892	negative regulation of DNA-templated transcription	6.6987464045	0.680505718951	2	100
IPMCLH_00400	MF	0003677	DNA binding	3.206277853	0.564696315793	3	100
IPMCLH_00405	BP	0006541	glutamine metabolic process	7.09846853483	0.691555652742	1	51
IPMCLH_00405	MF	0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	6.86773789558	0.68521648159	1	51
IPMCLH_00405	CC	0005829	cytosol	0.0237367468452	0.327070578518	1	1
IPMCLH_00405	MF	0016757	glycosyltransferase activity	1.15860467359	0.460991102362	4	11
IPMCLH_00405	MF	0004066	asparagine synthase (glutamine-hydrolyzing) activity	0.144536293193	0.359902033032	7	1
IPMCLH_00405	BP	0006598	polyamine catabolic process	0.0775734445991	0.345141118128	16	1
IPMCLH_00410	MF	0008237	metallopeptidase activity	6.30048414795	0.669163111042	1	99
IPMCLH_00410	BP	0006508	proteolysis	4.32443443033	0.606647386265	1	99
IPMCLH_00410	MF	0046872	metal ion binding	2.4763666672	0.533193626824	4	99
IPMCLH_00415	MF	0016740	transferase activity	2.34432292371	0.527018361755	1	62
IPMCLH_00420	MF	0140359	ABC-type transporter activity	6.68088400857	0.680004336223	1	98
IPMCLH_00420	BP	0055085	transmembrane transport	2.67556871231	0.542206046627	1	98
IPMCLH_00420	CC	0016020	membrane	0.902738748591	0.442658244212	1	98
IPMCLH_00420	MF	0016887	ATP hydrolysis activity	4.50932609968	0.613034724824	4	98
IPMCLH_00420	MF	0005524	ATP binding	3.02126160913	0.557083397544	13	99
IPMCLH_00425	MF	0140359	ABC-type transporter activity	6.75253167168	0.682011403664	1	98
IPMCLH_00425	BP	0015920	lipopolysaccharide transport	5.42494176906	0.642892643792	1	53
IPMCLH_00425	CC	0005886	plasma membrane	2.52592796466	0.535468802736	1	98
IPMCLH_00425	BP	0055085	transmembrane transport	2.70426225727	0.5434761909	5	98
IPMCLH_00425	MF	0016740	transferase activity	0.214738583528	0.371985527018	8	9
IPMCLH_00425	MF	0005524	ATP binding	0.0285402121114	0.329229868193	10	1
IPMCLH_00430	MF	0016757	glycosyltransferase activity	5.41256223138	0.64250655119	1	99
IPMCLH_00435	MF	0016757	glycosyltransferase activity	2.64967702459	0.541054070616	1	34
IPMCLH_00435	BP	0009103	lipopolysaccharide biosynthetic process	2.50013075965	0.534287362046	1	22
IPMCLH_00440	CC	0016020	membrane	0.92066005325	0.444020898393	1	3
IPMCLH_00445	MF	0016757	glycosyltransferase activity	5.465126946	0.644142911264	1	49
IPMCLH_00450	CC	0016020	membrane	0.921003863883	0.444046909913	1	25
IPMCLH_00450	MF	0004497	monooxygenase activity	0.600826967645	0.417248918218	1	2
IPMCLH_00455	MF	0016757	glycosyltransferase activity	3.91346794723	0.591941712274	1	48
IPMCLH_00460	MF	0016740	transferase activity	2.34434254752	0.527019292242	1	94
IPMCLH_00465	CC	0016020	membrane	0.920793415332	0.444030988682	1	16
IPMCLH_00465	MF	0016740	transferase activity	0.298023828226	0.383966943245	1	2
IPMCLH_00470	MF	0016757	glycosyltransferase activity	2.38734829049	0.529049191	1	43
IPMCLH_00475	MF	0050501	hyaluronan synthase activity	2.62446969082	0.539927123161	1	16
IPMCLH_00475	CC	0016020	membrane	0.236829961602	0.375361839444	1	23
IPMCLH_00480	CC	0005886	plasma membrane	2.54975842782	0.536554822948	1	48
IPMCLH_00485	MF	0008831	dTDP-4-dehydrorhamnose reductase activity	10.9955164384	0.786175765632	1	91
